date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:31:55	14512/14512	---M--	200	added ('OK')	font/woff2	etag:%226047c1d7-38b0%22	https://shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYXgKVElMYYaJe8bpLHnCwDKhd_eFb5N.woff2	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYXgKVElMYYaJe8bpLHnCwDKhd_eFb5N.woff2	(from https://shoptimizerdemo.commercegurus.com/)
10:31:56	17784/17784	---M--	200	added ('OK')	font/woff2	etag:%226047c1d7-4578%22	https://shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYXgKVElMYYaJe8bpLHnCwDKhdHeFQ.woff2	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYXgKVElMYYaJe8bpLHnCwDKhdHeFQ.woff2	(from https://shoptimizerdemo.commercegurus.com/)
10:31:56	8108/8108	---M--	200	added ('OK')	font/woff2	etag:%226047c1d7-1fac%22	https://shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AIxsdO_q.woff2	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AIxsdO_q.woff2	(from https://shoptimizerdemo.commercegurus.com/)
10:31:57	10460/10460	---M--	200	added ('OK')	font/woff2	etag:%226047c1d7-28dc%22	https://shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AIVsdO_q.woff2	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AIVsdO_q.woff2	(from https://shoptimizerdemo.commercegurus.com/)
10:31:57	8004/8004	---M--	200	added ('OK')	font/woff2	etag:%226047c1d7-1f44%22	https://shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AIJsdO_q.woff2	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AIJsdO_q.woff2	(from https://shoptimizerdemo.commercegurus.com/)
10:31:57	6060/6060	---M--	200	added ('OK')	font/woff2	etag:%226047c1d7-17ac%22	https://shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AI5sdO_q.woff2	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AI5sdO_q.woff2	(from https://shoptimizerdemo.commercegurus.com/)
10:31:58	14952/14952	---M--	200	added ('OK')	font/woff2	etag:%226047c1d7-3a68%22	https://shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AI9sdO_q.woff2	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AI9sdO_q.woff2	(from https://shoptimizerdemo.commercegurus.com/)
10:31:58	18912/18912	---M--	200	added ('OK')	font/woff2	etag:%226047c1d7-49e0%22	https://shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AIFsdA.woff2	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/fonts/ibm-plex-sans/zYX9KVElMYYaJe8bpLHnCwDKjQ76AIFsdA.woff2	(from https://shoptimizerdemo.commercegurus.com/)
10:31:58	89496/89496	---MCZ	200	added ('OK')	application/javascript	etag:W/%226047c30a-15d98%22	https://shoptimizerdemo.commercegurus.com/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-includes/js/jquery/jquery.min9d52.js	(from https://shoptimizerdemo.commercegurus.com/)
10:31:58	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%226047c30a-2bd8%22	https://shoptimizerdemo.commercegurus.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://shoptimizerdemo.commercegurus.com/)
